FailHigh,alcSudyTime,parentsEdu,GC1,GC2,GC3
0,721649484536082,0,031328320802005,0,742912371134021,good,good,satisfactory
0,360824742268041,0,06265664160401,0,65270618556701,satisfactory,satisfactory,satisfactory
0,180412371134021,0,06265664160401,0,232603092783505,sufficient,sufficient,sufficient
0,180412371134021,0,18796992481203,0,795103092783505,fail,fail,fail
0,180412371134021,0,156641604010025,0,420103092783505,good,good,good
0,180412371134021,0,06265664160401,0,795103092783505,fail,fail,fail
0,541237113402062,0,218671679197995,0,885309278350515,good,satisfactory,satisfactory
0,360824742268041,0,06265664160401,0,27770618556701,good,good,good
0,180412371134021,0,093984962406015,0,795103092783505,satisfactory,satisfactory,good
0,541237113402062,0,593358395989975,0,885309278350515,satisfactory,sufficient,sufficient
0,360824742268041,0,156015037593985,0,65270618556701,satisfactory,satisfactory,satisfactory
0,360824742268041,0,12468671679198,0,0902061855670103,satisfactory,satisfactory,satisfactory
0,541237113402062,0,218671679197995,0,885309278350515,satisfactory,satisfactory,satisfactory
0,180412371134021,0,156015037593985,0,795103092783505,satisfactory,satisfactory,satisfactory
0,541237113402062,0,43671679197995,0,885309278350515,satisfactory,satisfactory,satisfactory
0,541237113402062,0,0,885309278350515,satisfactory,sufficient,sufficient
0,860824742268041,0,156015037593985,0,96520618556701,fail,fail,fail
0,180412371134021,0,0,0451030927835052,fail,sufficient,sufficient
0,180412371134021,0,0,795103092783505,fail,fail,sufficient
0,791237113402062,0,62406015037594,0,760309278350515,satisfactory,satisfactory,good
0,430412371134021,0,18734335839599,0,107603092783505,satisfactory,satisfactory,satisfactory
0,25,0,12468671679198,0,8125,fail,sufficient,satisfactory
0,721649484536082,0,406015037593985,0,930412371134021,fail,fail,fail
0,180412371134021,0,25,0,795103092783505,sufficient,fail,sufficient
0,360824742268041,0,218671679197995,0,65270618556701,sufficient,satisfactory,satisfactory
0,541237113402062,0,280701754385965,0,885309278350515,satisfactory,satisfactory,satisfactory
0,0,56203007518797,0,75,good,satisfactory,satisfactory
0,0,06265664160401,0,1875,fail,fail,sufficient
0,541237113402062,0,18796992481203,0,885309278350515,satisfactory,sufficient,sufficient
0,360824742268041,0,031328320802005,0,84020618556701,satisfactory,sufficient,sufficient
0,360824742268041,0,06265664160401,0,84020618556701,satisfactory,satisfactory,good
0,791237113402062,0,405388471177945,0,947809278350515,fail,fail,fail
0,360824742268041,0,0,46520618556701,satisfactory,satisfactory,satisfactory
0,75,0,530075187969925,0,75,sufficient,sufficient,satisfactory
0,639175257731959,0,156641604010025,0,90979381443299,satisfactory,sufficient,sufficient
0,360824742268041,0,25,0,0902061855670103,satisfactory,sufficient,sufficient
0,180412371134021,0,06265664160401,0,795103092783505,fail,fail,fail
0,541237113402062,0,24937343358396,0,885309278350515,fail,fail,fail
0,180412371134021,0,093984962406015,0,795103092783505,satisfactory,satisfactory,satisfactory
0,721649484536082,0,031328320802005,0,180412371134021,fail,fail,fail
0,180412371134021,0,093984962406015,0,420103092783505,fail,sufficient,sufficient
0,25,0,62531328320802,0,0625,fail,fail,fail
0,360824742268041,0,24937343358396,0,84020618556701,good,satisfactory,satisfactory
0,430412371134021,0,18734335839599,0,295103092783505,satisfactory,sufficient,sufficient
0,180412371134021,0,031328320802005,0,795103092783505,satisfactory,satisfactory,satisfactory
0,680412371134021,0,31203007518797,0,170103092783505,fail,sufficient,sufficient
0,721649484536082,0,469298245614035,0,930412371134021,fail,fail,fail
0,180412371134021,0,12468671679198,0,795103092783505,satisfactory,satisfactory,satisfactory
0,180412371134021,0,0,795103092783505,sufficient,fail,fail
0,180412371134021,0,031328320802005,0,420103092783505,sufficient,sufficient,sufficient
0,180412371134021,0,093984962406015,0,795103092783505,satisfactory,satisfactory,satisfactory
0,610824742268041,0,468045112781955,0,15270618556701,sufficient,sufficient,sufficient
0,25,0,25062656641604,0,8125,fail,fail,fail
0,791237113402062,0,49874686716792,0,947809278350515,satisfactory,sufficient,sufficient
0,791237113402062,0,49874686716792,0,760309278350515,sufficient,fail,fail
0,680412371134021,0,592731829573935,0,920103092783505,fail,fail,fail
0,0695876288659794,0,280701754385965,0,392396907216495,satisfactory,satisfactory,satisfactory
0,541237113402062,0,093984962406015,0,697809278350515,sufficient,fail,sufficient
0,0,0,5625,satisfactory,satisfactory,satisfactory
0,541237113402062,0,0,135309278350515,fail,fail,fail
0,319587628865979,0,468671679197995,0,829896907216495,fail,fail,fail
0,721649484536082,0,592731829573935,0,742912371134021,sufficient,fail,sufficient
0,180412371134021,0,18734335839599,0,420103092783505,satisfactory,fail,sufficient
0,930412371134021,0,37406015037594,0,982603092783505,fail,fail,fail
0,860824742268041,0,49874686716792,0,96520618556701,fail,fail,fail
0,25,0,25,0,8125,fail,fail,fail
0,541237113402062,0,43671679197995,0,510309278350515,fail,fail,fail
0,610824742268041,0,405388471177945,0,90270618556701,fail,fail,fail
0,360824742268041,0,405388471177945,0,27770618556701,fail,fail,fail
0,721649484536082,0,49874686716792,0,930412371134021,fail,fail,fail
0,180412371134021,0,156641604010025,0,232603092783505,fail,fail,fail
0,791237113402062,0,37406015037594,0,760309278350515,fail,fail,sufficient
0,360824742268041,0,0,46520618556701,good,good,good
0,721649484536082,0,0,742912371134021,satisfactory,satisfactory,satisfactory
0,180412371134021,0,0,420103092783505,good,good,good
0,791237113402062,0,43671679197995,0,385309278350515,fail,fail,fail
0,180412371134021,0,0,420103092783505,good,good,good
0,541237113402062,0,24937343358396,0,885309278350515,sufficient,fail,fail
0,721649484536082,0,0,555412371134021,satisfactory,satisfactory,satisfactory
0,721649484536082,0,0,742912371134021,satisfactory,satisfactory,good
0,75,0,37406015037594,0,75,fail,sufficient,sufficient
0,541237113402062,0,37406015037594,0,885309278350515,satisfactory,satisfactory,satisfactory
0,541237113402062,0,43671679197995,0,697809278350515,sufficient,fail,fail
0,5,0,49937343358396,0,5,fail,fail,sufficient
0,360824742268041,0,06265664160401,0,27770618556701,sufficient,sufficient,satisfactory
0,430412371134021,0,31203007518797,0,482603092783505,sufficient,fail,sufficient
0,360824742268041,0,12468671679198,0,46520618556701,sufficient,satisfactory,satisfactory
0,25,0,24937343358396,0,8125,good,good,good
0,430412371134021,0,75062656641604,0,107603092783505,satisfactory,satisfactory,satisfactory
0,180412371134021,0,25,0,0451030927835052,satisfactory,good,good
0,610824742268041,0,343358395989975,0,71520618556701,sufficient,satisfactory,satisfactory
0,360824742268041,0,12468671679198,0,46520618556701,fail,fail,sufficient
0,360824742268041,0,12468671679198,0,84020618556701,satisfactory,satisfactory,good
0,360824742268041,0,406015037593985,0,46520618556701,satisfactory,satisfactory,satisfactory
0,360824742268041,0,592731829573935,0,46520618556701,fail,fail,fail
0,360824742268041,0,093984962406015,0,27770618556701,satisfactory,satisfactory,satisfactory
0,360824742268041,0,0,46520618556701,satisfactory,sufficient,satisfactory
0,75,0,74937343358396,0,9375,fail,sufficient,satisfactory
0,319587628865979,0,37406015037594,0,829896907216495,sufficient,fail,fail
0,360824742268041,0,0,46520618556701,satisfactory,satisfactory,satisfactory
0,180412371134021,0,12531328320802,0,795103092783505,satisfactory,good,good
0,360824742268041,0,18734335839599,0,84020618556701,satisfactory,satisfactory,satisfactory
0,680412371134021,0,74937343358396,0,545103092783505,fail,sufficient,satisfactory
0,610824742268041,0,719298245614035,0,34020618556701,satisfactory,good,good
0,180412371134021,0,12468671679198,0,420103092783505,sufficient,fail,sufficient
0,721649484536082,0,530075187969925,0,367912371134021,satisfactory,satisfactory,good
0,360824742268041,0,31203007518797,0,65270618556701,sufficient,satisfactory,satisfactory
0,541237113402062,0,24937343358396,0,135309278350515,satisfactory,good,good
0,180412371134021,0,453634085213033,0,420103092783505,satisfactory,satisfactory,satisfactory
0,721649484536082,0,093984962406015,0,930412371134021,satisfactory,satisfactory,satisfactory
0,5,0,593358395989975,0,875,fail,fail,fail
0,430412371134021,0,156015037593985,0,670103092783505,sufficient,sufficient,satisfactory
0,180412371134021,0,06265664160401,0,0451030927835052,satisfactory,good,good
0,180412371134021,0,405388471177945,0,795103092783505,satisfactory,satisfactory,satisfactory
0,180412371134021,0,0,607603092783505,sufficient,satisfactory,satisfactory
0,360824742268041,0,18734335839599,0,46520618556701,satisfactory,satisfactory,satisfactory
0,930412371134021,0,733709273182957,0,607603092783505,satisfactory,satisfactory,satisfactory
0,541237113402062,0,0,697809278350515,satisfactory,satisfactory,satisfactory
0,610824742268041,0,530701754385965,0,90270618556701,satisfactory,sufficient,sufficient
0,0,218671679197995,0,375,satisfactory,sufficient,sufficient
0,541237113402062,0,280701754385965,0,135309278350515,satisfactory,good,good
0,791237113402062,0,62468671679198,0,197809278350515,sufficient,fail,fail
0,610824742268041,0,530701754385965,0,71520618556701,fail,fail,fail
0,360824742268041,0,43671679197995,0,46520618556701,satisfactory,satisfactory,satisfactory
0,360824742268041,0,0,65270618556701,satisfactory,satisfactory,satisfactory
0,721649484536082,0,12468671679198,0,930412371134021,sufficient,fail,sufficient
0,541237113402062,0,18796992481203,0,885309278350515,satisfactory,satisfactory,satisfactory
0,0,0,375,satisfactory,satisfactory,satisfactory
0,639175257731959,0,639724310776942,0,72229381443299,fail,fail,fail
0,180412371134021,0,06265664160401,0,795103092783505,good,good,good
0,360824742268041,0,06265664160401,0,65270618556701,fail,fail,fail
0,541237113402062,0,280701754385965,0,510309278350515,good,good,good
0,360824742268041,0,24937343358396,0,46520618556701,fail,sufficient,sufficient
0,389175257731959,0,530075187969925,0,47229381443299,fail,fail,sufficient
0,360824742268041,0,12468671679198,0,46520618556701,good,good,good
0,360824742268041,0,12468671679198,0,46520618556701,satisfactory,satisfactory,satisfactory
0,180412371134021,0,0,0451030927835052,satisfactory,satisfactory,satisfactory
0,721649484536082,0,24937343358396,0,367912371134021,satisfactory,satisfactory,satisfactory
0,610824742268041,0,37406015037594,0,15270618556701,satisfactory,satisfactory,satisfactory
0,180412371134021,0,031328320802005,0,795103092783505,fail,fail,fail
0,360824742268041,0,24937343358396,0,27770618556701,satisfactory,satisfactory,satisfactory
0,458762886597938,0,49874686716792,0,677190721649485,good,good,good
0,180412371134021,0,06265664160401,0,795103092783505,fail,fail,fail
0,360824742268041,0,12468671679198,0,84020618556701,satisfactory,satisfactory,satisfactory
0,360824742268041,0,281954887218045,0,46520618556701,fail,fail,fail
0,0,25062656641604,0,75,fail,fail,fail
0,0,219298245614035,0,375,fail,fail,fail
0,430412371134021,0,531954887218045,0,107603092783505,fail,fail,fail
0,0,218671679197995,0,75,fail,fail,fail
0,180412371134021,0,06265664160401,0,420103092783505,satisfactory,satisfactory,good
0,180412371134021,0,281328320802005,0,607603092783505,sufficient,fail,fail
0,721649484536082,0,18734335839599,0,930412371134021,satisfactory,sufficient,sufficient
0,0,031328320802005,0,375,satisfactory,satisfactory,satisfactory
0,541237113402062,0,219298245614035,0,885309278350515,fail,fail,fail
0,680412371134021,0,74937343358396,0,357603092783505,fail,fail,fail
0,180412371134021,0,12531328320802,0,0451030927835052,sufficient,fail,fail
0,360824742268041,0,31203007518797,0,84020618556701,good,satisfactory,good
0,180412371134021,0,06265664160401,0,607603092783505,good,satisfactory,satisfactory
0,721649484536082,0,49937343358396,0,930412371134021,good,good,good
0,430412371134021,0,24937343358396,0,670103092783505,satisfactory,satisfactory,satisfactory
0,721649484536082,0,109649122807018,0,555412371134021,satisfactory,satisfactory,good
0,180412371134021,0,18734335839599,0,795103092783505,satisfactory,good,good
0,0,405388471177945,0,75,sufficient,sufficient,satisfactory
0,360824742268041,0,031328320802005,0,0902061855670103,satisfactory,satisfactory,good
0,25,0,406015037593985,0,8125,sufficient,sufficient,sufficient
0,180412371134021,0,156641604010025,0,607603092783505,fail,fail,fail
0,541237113402062,0,156641604010025,0,510309278350515,satisfactory,fail,sufficient
0,360824742268041,0,109649122807018,0,65270618556701,good,good,good
0,541237113402062,0,18734335839599,0,885309278350515,sufficient,fail,sufficient
0,180412371134021,0,031328320802005,0,232603092783505,fail,satisfactory,satisfactory
1,0,68671679197995,0,25,fail,fail,fail
0,360824742268041,0,37468671679198,0,84020618556701,fail,fail,fail
0,25,0,37406015037594,0,8125,sufficient,satisfactory,sufficient
0,791237113402062,0,49937343358396,0,947809278350515,fail,fail,fail
0,360824742268041,0,31203007518797,0,27770618556701,fail,sufficient,fail
0,791237113402062,0,56140350877193,0,947809278350515,fail,fail,fail
0,180412371134021,0,280701754385965,0,420103092783505,satisfactory,satisfactory,satisfactory
0,25,0,37406015037594,0,8125,satisfactory,satisfactory,satisfactory
0,541237113402062,0,12468671679198,0,885309278350515,fail,fail,fail
0,541237113402062,0,280701754385965,0,885309278350515,satisfactory,satisfactory,satisfactory
0,360824742268041,0,031328320802005,0,65270618556701,satisfactory,good,good
0,360824742268041,0,0,84020618556701,fail,fail,sufficient
0,930412371134021,0,43671679197995,0,982603092783505,sufficient,fail,sufficient
0,541237113402062,0,280701754385965,0,885309278350515,sufficient,satisfactory,satisfactory
0,430412371134021,0,31203007518797,0,482603092783505,sufficient,satisfactory,satisfactory
0,360824742268041,0,06265664160401,0,84020618556701,sufficient,sufficient,satisfactory
0,0,06265664160401,0,sufficient,satisfactory,satisfactory
0,541237113402062,0,156015037593985,0,697809278350515,good,good,good
0,180412371134021,0,0,607603092783505,fail,fail,fail
0,0,031328320802005,0,1875,fail,sufficient,satisfactory
0,360824742268041,0,25,0,27770618556701,fail,satisfactory,satisfactory
0,180412371134021,0,280701754385965,0,232603092783505,good,good,good
0,180412371134021,0,031328320802005,0,420103092783505,fail,fail,sufficient
0,180412371134021,0,031328320802005,0,420103092783505,fail,sufficient,satisfactory
0,360824742268041,0,031328320802005,0,65270618556701,good,satisfactory,satisfactory
0,360824742268041,0,0,46520618556701,sufficient,satisfactory,satisfactory
0,610824742268041,0,37468671679198,0,71520618556701,fail,fail,fail
0,860824742268041,0,468045112781955,0,21520618556701,good,good,good
0,680412371134021,0,37406015037594,0,920103092783505,sufficient,sufficient,satisfactory
0,610824742268041,0,25,0,71520618556701,fail,sufficient,satisfactory
0,721649484536082,0,31203007518797,0,930412371134021,fail,satisfactory,satisfactory
0,721649484536082,0,31265664160401,0,555412371134021,fail,fail,fail
0,860824742268041,0,5,0,96520618556701,sufficient,satisfactory,satisfactory
0,721649484536082,0,406015037593985,0,367912371134021,good,good,good
0,360824742268041,0,031328320802005,0,46520618556701,satisfactory,satisfactory,satisfactory
0,25,0,156015037593985,0,0625,good,good,good
0,721649484536082,0,25,0,180412371134021,satisfactory,satisfactory,good
0,360824742268041,0,093984962406015,0,0902061855670103,good,good,good
0,610824742268041,0,343358395989975,0,90270618556701,satisfactory,satisfactory,satisfactory
0,0,234962406015038,0,75,satisfactory,fail,fail
0,541237113402062,0,468045112781955,0,510309278350515,sufficient,satisfactory,satisfactory
0,541237113402062,0,031328320802005,0,697809278350515,satisfactory,satisfactory,satisfactory
0,360824742268041,0,12531328320802,0,0902061855670103,satisfactory,good,good
0,569587628865979,0,24937343358396,0,517396907216495,fail,fail,fail
0,360824742268041,0,12468671679198,0,0902061855670103,fail,fail,fail
0,610824742268041,0,530701754385965,0,71520618556701,fail,fail,sufficient
0,610824742268041,0,718671679197995,0,90270618556701,sufficient,sufficient,fail
0,680412371134021,0,656015037593985,0,545103092783505,satisfactory,satisfactory,satisfactory
0,180412371134021,0,031328320802005,0,420103092783505,good,good,good
0,541237113402062,0,0,697809278350515,satisfactory,satisfactory,satisfactory
0,721649484536082,0,31265664160401,0,930412371134021,satisfactory,satisfactory,satisfactory
0,0,156641604010025,0,75,satisfactory,satisfactory,satisfactory
0,360824742268041,0,12468671679198,0,65270618556701,satisfactory,satisfactory,satisfactory
0,360824742268041,0,12468671679198,0,27770618556701,good,good,good
0,360824742268041,0,0,46520618556701,satisfactory,satisfactory,satisfactory
0,541237113402062,0,24937343358396,0,322809278350515,satisfactory,good,good
0,360824742268041,0,0,27770618556701,good,good,good
0,180412371134021,0,405388471177945,0,795103092783505,good,good,good
0,180412371134021,0,12468671679198,0,420103092783505,good,good,good
0,180412371134021,0,0,420103092783505,good,V.good,V.good
0,180412371134021,0,0,607603092783505,satisfactory,good,good
0,360824742268041,0,24937343358396,0,84020618556701,satisfactory,good,good
0,610824742268041,0,280701754385965,0,34020618556701,satisfactory,satisfactory,satisfactory
0,721649484536082,0,12468671679198,0,367912371134021,satisfactory,satisfactory,satisfactory
0,360824742268041,0,0,46520618556701,good,good,good
0,25,0,12468671679198,0,0625,good,good,good
0,541237113402062,0,0,697809278350515,satisfactory,good,good
0,0695876288659794,0,12468671679198,0,767396907216495,satisfactory,satisfactory,satisfactory
0,541237113402062,0,0,885309278350515,fail,fail,fail
0,360824742268041,0,0,46520618556701,good,good,good
0,180412371134021,0,12468671679198,0,795103092783505,good,good,good
0,0,0,75,fail,fail,sufficient
0,360824742268041,0,0,84020618556701,satisfactory,good,good
0,360824742268041,0,12468671679198,0,84020618556701,fail,fail,sufficient
0,541237113402062,0,156015037593985,0,885309278350515,fail,fail,sufficient
0,360824742268041,0,156015037593985,0,0902061855670103,satisfactory,satisfactory,good
0,0,031328320802005,0,375,sufficient,satisfactory,satisfactory
0,541237113402062,0,031328320802005,0,885309278350515,good,good,good
0,541237113402062,0,031328320802005,0,885309278350515,satisfactory,good,good
0,541237113402062,0,49937343358396,0,135309278350515,satisfactory,satisfactory,good
0,610824742268041,0,530075187969925,0,90270618556701,good,good,good
0,541237113402062,0,12531328320802,0,510309278350515,sufficient,satisfactory,satisfactory
0,541237113402062,0,140977443609023,0,135309278350515,sufficient,fail,fail
0,680412371134021,0,24937343358396,0,920103092783505,satisfactory,sufficient,satisfactory
0,541237113402062,0,06265664160401,0,135309278350515,sufficient,satisfactory,satisfactory
0,541237113402062,0,156015037593985,0,885309278350515,satisfactory,good,good
0,180412371134021,0,343984962406015,0,795103092783505,good,satisfactory,good
0,360824742268041,0,0,84020618556701,satisfactory,satisfactory,satisfactory
0,430412371134021,0,156015037593985,0,295103092783505,sufficient,satisfactory,satisfactory
0,860824742268041,0,405388471177945,0,96520618556701,fail,fail,sufficient
0,930412371134021,0,43734335839599,0,982603092783505,fail,fail,sufficient
0,541237113402062,0,031328320802005,0,697809278350515,fail,fail,fail
0,791237113402062,0,405388471177945,0,947809278350515,fail,fail,fail
0,180412371134021,0,06265664160401,0,420103092783505,satisfactory,satisfactory,satisfactory
0,25,0,12468671679198,0,4375,sufficient,sufficient,fail
0,430412371134021,0,24937343358396,0,857603092783505,good,good,good
0,430412371134021,0,24937343358396,0,295103092783505,satisfactory,satisfactory,good
0,721649484536082,0,12468671679198,0,367912371134021,satisfactory,satisfactory,satisfactory
0,430412371134021,0,12468671679198,0,482603092783505,satisfactory,satisfactory,satisfactory
0,860824742268041,0,49874686716792,0,96520618556701,good,good,good
1,0,530075187969925,0,8125,sufficient,fail,fail
0,541237113402062,0,24937343358396,0,697809278350515,satisfactory,satisfactory,satisfactory
0,360824742268041,0,18734335839599,0,65270618556701,good,satisfactory,good
0,791237113402062,0,530075187969925,0,947809278350515,sufficient,satisfactory,sufficient
0,791237113402062,0,37406015037594,0,947809278350515,sufficient,sufficient,satisfactory
0,610824742268041,0,12468671679198,0,90270618556701,sufficient,fail,fail
0,721649484536082,0,031328320802005,0,367912371134021,fail,fail,fail
0,360824742268041,0,0,84020618556701,good,good,good
0,180412371134021,0,218671679197995,0,795103092783505,good,satisfactory,good
0,541237113402062,0,12531328320802,0,697809278350515,fail,sufficient,satisfactory
0,360824742268041,0,0,27770618556701,fail,fail,satisfactory
0,541237113402062,0,093984962406015,0,697809278350515,satisfactory,satisfactory,satisfactory
0,721649484536082,0,37468671679198,0,930412371134021,sufficient,satisfactory,satisfactory
0,25,0,24937343358396,0,25,satisfactory,satisfactory,good
0,360824742268041,0,06265664160401,0,0902061855670103,satisfactory,satisfactory,good
0,430412371134021,0,24937343358396,0,295103092783505,satisfactory,satisfactory,good
0,430412371134021,0,12468671679198,0,295103092783505,satisfactory,satisfactory,satisfactory
0,360824742268041,0,343358395989975,0,84020618556701,good,good,good
